datetime,Conditions,vis,humidity,temp,wind_speed,Clear,Haze,Heavy Rain,Light Rain,Light Snow,Mostly Cloudy,Overcast,Partly Cloudy,Rain,Scattered Clouds,Unknown
2016-04-11 18:00:00,Light Rain,5.0,69.0,55.0,6.9,0,0,0,1,0,0,0,0,0,0,0
2016-04-11 19:00:00,Mostly Cloudy,10.0,69.0,55.0,4.6,0,0,0,0,0,1,0,0,0,0,0
2016-04-11 20:00:00,Mostly Cloudy,10.0,62.0,57.0,9.2,0,0,0,0,0,1,0,0,0,0,0
2016-04-11 21:00:00,Clear,10.0,64.0,55.9,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-11 22:00:00,Clear,10.0,69.0,55.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-11 23:00:00,Clear,10.0,69.0,55.0,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-12 00:00:00,Clear,10.0,72.0,55.0,10.4,1,0,0,0,0,0,0,0,0,0,0
2016-04-12 01:00:00,Clear,10.0,74.0,53.1,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-12 02:00:00,Clear,10.0,74.0,53.1,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-12 03:00:00,Scattered Clouds,10.0,75.0,54.0,4.6,0,0,0,0,0,0,0,0,0,1,0
2016-04-12 04:00:00,Clear,10.0,74.0,55.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-12 05:00:00,Light Rain,8.0,77.0,57.0,4.6,0,0,0,1,0,0,0,0,0,0,0
2016-04-12 06:00:00,Overcast,10.0,80.0,55.9,6.9,0,0,0,0,0,0,1,0,0,0,0
2016-04-12 07:00:00,Light Rain,9.0,84.0,55.9,4.6,0,0,0,1,0,0,0,0,0,0,0
2016-04-12 08:00:00,Light Rain,4.0,90.0,55.9,4.6,0,0,0,1,0,0,0,0,0,0,0
2016-04-12 09:00:00,Light Rain,4.0,89.0,57.0,4.6,0,0,0,1,0,0,0,0,0,0,0
2016-04-12 10:00:00,Overcast,10.0,74.0,46.9,6.9,0,0,0,0,0,0,1,0,0,0,0
2016-04-12 11:00:00,Light Rain,7.0,80.0,45.0,5.8,0,0,0,1,0,0,0,0,0,0,0
2016-04-12 12:00:00,Overcast,10.0,66.0,46.0,4.6,0,0,0,0,0,0,1,0,0,0,0
2016-04-12 13:00:00,Overcast,10.0,58.0,48.0,5.8,0,0,0,0,0,0,1,0,0,0,0
2016-04-12 14:00:00,Clear,10.0,47.0,55.0,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-12 15:00:00,Clear,10.0,34.0,57.0,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-12 16:00:00,Clear,10.0,30.0,57.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-12 17:00:00,Clear,10.0,30.0,57.0,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-12 18:00:00,Clear,10.0,30.0,54.0,9.2,1,0,0,0,0,0,0,0,0,0,0
2016-04-12 19:00:00,Clear,10.0,28.0,52.0,9.2,1,0,0,0,0,0,0,0,0,0,0
2016-04-12 20:00:00,Clear,10.0,34.0,48.2,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-12 21:00:00,Clear,10.0,52.0,46.9,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-12 22:00:00,Clear,10.0,37.0,46.0,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-12 23:00:00,Clear,10.0,34.0,46.0,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-13 00:00:00,Clear,10.0,36.0,45.0,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-13 01:00:00,Clear,10.0,40.0,44.1,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-13 02:00:00,Clear,10.0,45.0,43.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-13 03:00:00,Clear,10.0,47.0,42.1,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-13 04:00:00,Clear,10.0,51.0,41.0,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-13 05:00:00,Clear,10.0,53.0,39.9,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-13 06:00:00,Clear,10.0,53.0,39.9,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-13 07:00:00,Clear,10.0,49.0,42.1,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-13 08:00:00,Clear,10.0,43.0,44.1,8.1,1,0,0,0,0,0,0,0,0,0,0
2016-04-13 09:00:00,Clear,10.0,42.0,45.0,13.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-13 10:00:00,Clear,10.0,39.0,48.9,8.1,1,0,0,0,0,0,0,0,0,0,0
2016-04-13 11:00:00,Clear,10.0,38.0,50.0,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-13 12:00:00,Clear,10.0,34.0,52.0,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-13 13:00:00,Clear,10.0,31.0,54.0,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-13 14:00:00,Clear,10.0,30.0,54.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-13 15:00:00,Clear,10.0,28.0,55.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-13 16:00:00,Clear,10.0,26.0,57.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-13 17:00:00,Clear,10.0,27.0,55.9,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-13 18:00:00,Clear,10.0,35.0,53.1,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-13 19:00:00,Clear,10.0,39.0,50.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-13 22:00:00,Clear,10.0,56.0,46.9,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-13 23:00:00,Clear,10.0,61.0,46.9,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-14 00:00:00,Partly Cloudy,10.0,54.0,46.0,3.5,0,0,0,0,0,0,0,1,0,0,0
2016-04-14 01:00:00,Clear,10.0,54.0,46.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-14 02:00:00,Clear,10.0,56.0,45.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-14 03:00:00,Clear,10.0,52.0,45.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-14 04:00:00,Clear,10.0,40.0,45.0,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-14 05:00:00,Overcast,10.0,40.0,45.0,8.1,0,0,0,0,0,0,1,0,0,0,0
2016-04-14 06:00:00,Overcast,10.0,46.0,44.6,10.4,0,0,0,0,0,0,1,0,0,0,0
2016-04-14 07:00:00,Clear,10.0,63.0,45.0,10.4,1,0,0,0,0,0,0,0,0,0,0
2016-04-14 08:00:00,Scattered Clouds,10.0,59.0,46.9,11.5,0,0,0,0,0,0,0,0,0,1,0
2016-04-14 09:00:00,Clear,10.0,44.0,48.0,9.2,1,0,0,0,0,0,0,0,0,0,0
2016-04-14 10:00:00,Clear,10.0,36.0,51.1,8.1,1,0,0,0,0,0,0,0,0,0,0
2016-04-14 11:00:00,Clear,10.0,33.0,54.0,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-14 12:00:00,Clear,10.0,28.0,57.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-14 13:00:00,Clear,10.0,26.0,60.1,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-14 14:00:00,Clear,10.0,21.0,60.1,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-14 15:00:00,Clear,10.0,19.0,61.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-14 16:00:00,Clear,10.0,20.0,62.1,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-14 17:00:00,Clear,10.0,36.0,57.0,9.2,1,0,0,0,0,0,0,0,0,0,0
2016-04-14 18:00:00,Clear,10.0,37.0,54.0,8.1,1,0,0,0,0,0,0,0,0,0,0
2016-04-14 19:00:00,Clear,10.0,50.0,50.0,9.2,1,0,0,0,0,0,0,0,0,0,0
2016-04-14 20:00:00,Clear,10.0,54.0,48.0,10.4,1,0,0,0,0,0,0,0,0,0,0
2016-04-14 21:00:00,Clear,10.0,54.0,46.9,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-14 22:00:00,Clear,10.0,66.0,46.0,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-14 23:00:00,Clear,10.0,60.0,45.0,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-15 00:00:00,Clear,10.0,56.0,45.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-15 01:00:00,Clear,10.0,54.0,46.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-15 02:00:00,Clear,10.0,63.0,45.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-15 03:00:00,Clear,10.0,63.0,45.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-15 04:00:00,Clear,10.0,71.0,44.1,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-15 05:00:00,Clear,10.0,74.0,43.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-15 06:00:00,Clear,10.0,71.0,44.1,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-15 07:00:00,Clear,10.0,63.0,46.9,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-15 08:00:00,Clear,10.0,50.0,50.0,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-15 09:00:00,Clear,10.0,43.0,52.0,11.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-15 10:00:00,Clear,10.0,31.0,53.1,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-15 11:00:00,Clear,10.0,22.0,57.0,9.2,1,0,0,0,0,0,0,0,0,0,0
2016-04-15 12:00:00,Clear,10.0,18.0,57.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-15 13:00:00,Clear,10.0,20.0,60.1,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-15 14:00:00,Clear,10.0,21.0,62.1,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-15 15:00:00,Clear,10.0,20.0,64.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-15 16:00:00,Clear,10.0,17.0,63.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-15 17:00:00,Clear,10.0,23.0,62.1,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-15 18:00:00,Clear,10.0,28.0,59.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-15 19:00:00,Clear,10.0,33.0,55.9,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-15 20:00:00,Clear,10.0,54.0,48.9,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-15 21:00:00,Clear,10.0,56.0,48.0,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-15 23:00:00,Clear,10.0,63.0,46.9,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-16 00:00:00,Clear,10.0,63.0,46.9,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-16 01:00:00,Clear,10.0,63.0,46.9,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-16 02:00:00,Clear,10.0,61.0,46.9,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-16 03:00:00,Clear,10.0,63.0,46.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-16 04:00:00,Clear,10.0,60.0,45.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-16 05:00:00,Clear,10.0,60.0,44.1,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-16 06:00:00,Clear,10.0,60.0,45.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-16 07:00:00,Clear,10.0,50.0,48.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-16 08:00:00,Clear,10.0,29.0,51.1,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-16 09:00:00,Clear,10.0,21.0,53.1,11.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-16 10:00:00,Clear,10.0,22.0,55.9,8.1,1,0,0,0,0,0,0,0,0,0,0
2016-04-16 11:00:00,Clear,10.0,20.0,57.9,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-16 12:00:00,Clear,10.0,17.0,61.0,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-16 13:00:00,Clear,10.0,16.0,64.0,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-16 14:00:00,Clear,10.0,17.0,66.0,74.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-16 15:00:00,Clear,10.0,16.0,64.0,74.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-16 16:00:00,Clear,10.0,16.0,66.0,74.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-16 17:00:00,Clear,10.0,18.0,63.0,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-16 18:00:00,Clear,10.0,18.0,62.1,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-16 19:00:00,Clear,10.0,40.0,53.1,8.1,1,0,0,0,0,0,0,0,0,0,0
2016-04-16 20:00:00,Clear,10.0,48.0,51.1,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-16 21:00:00,Clear,10.0,59.0,48.9,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-16 22:00:00,Clear,10.0,61.0,48.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-16 23:00:00,Clear,10.0,63.0,46.9,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-17 00:00:00,Clear,10.0,61.0,46.9,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-17 01:00:00,Clear,10.0,66.0,46.9,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-17 02:00:00,Clear,10.0,66.0,46.9,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-17 03:00:00,Clear,10.0,71.0,45.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-17 04:00:00,Clear,10.0,68.0,46.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-17 05:00:00,Clear,10.0,71.0,45.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-17 06:00:00,Clear,10.0,66.0,46.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-17 07:00:00,Clear,10.0,56.0,48.9,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-17 08:00:00,Clear,10.0,41.0,53.1,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-17 09:00:00,Clear,10.0,37.0,55.9,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-17 10:00:00,Clear,10.0,27.0,60.1,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-17 11:00:00,Clear,10.0,23.0,64.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-17 12:00:00,Clear,10.0,21.0,64.9,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-17 13:00:00,Clear,10.0,18.0,68.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-17 14:00:00,Clear,10.0,16.0,71.1,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-17 15:00:00,Clear,10.0,16.0,73.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-17 16:00:00,Clear,10.0,16.0,73.9,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-17 17:00:00,Clear,10.0,21.0,69.1,9.2,1,0,0,0,0,0,0,0,0,0,0
2016-04-17 18:00:00,Clear,10.0,25.0,66.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-17 19:00:00,Clear,10.0,32.0,61.0,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-17 20:00:00,Clear,10.0,35.0,57.9,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-17 21:00:00,Clear,10.0,39.0,55.9,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-17 22:00:00,Clear,10.0,43.0,55.0,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-17 23:00:00,Clear,10.0,47.0,54.0,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-18 00:00:00,Clear,10.0,53.0,52.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-18 01:00:00,Clear,10.0,50.0,52.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-18 02:00:00,Clear,10.0,48.0,53.1,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-18 03:00:00,Clear,10.0,50.0,52.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-18 04:00:00,Clear,10.0,54.0,51.1,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-18 05:00:00,Clear,10.0,50.0,52.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-18 06:00:00,Clear,10.0,50.0,52.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-18 07:00:00,Clear,10.0,39.0,59.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-18 08:00:00,Clear,10.0,29.0,64.9,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-18 09:00:00,Clear,10.0,22.0,68.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-18 10:00:00,Clear,10.0,19.0,72.0,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-18 11:00:00,Clear,10.0,18.0,73.9,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-18 12:00:00,Clear,10.0,17.0,78.1,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-18 13:00:00,Clear,10.0,15.0,78.1,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-18 14:00:00,Clear,10.0,14.0,81.0,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-18 15:00:00,Clear,10.0,13.0,81.0,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-18 16:00:00,Clear,10.0,18.0,77.0,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-18 17:00:00,Clear,10.0,20.0,75.0,10.4,1,0,0,0,0,0,0,0,0,0,0
2016-04-18 18:00:00,Clear,10.0,19.0,71.1,10.4,1,0,0,0,0,0,0,0,0,0,0
2016-04-18 19:00:00,Clear,10.0,26.0,66.0,9.2,1,0,0,0,0,0,0,0,0,0,0
2016-04-18 20:00:00,Clear,10.0,29.0,64.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-18 21:00:00,Clear,10.0,26.0,64.9,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-18 22:00:00,Clear,10.0,27.0,64.9,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-18 23:00:00,Clear,10.0,23.0,64.9,10.4,1,0,0,0,0,0,0,0,0,0,0
2016-04-19 00:00:00,Clear,10.0,26.0,64.0,9.2,1,0,0,0,0,0,0,0,0,0,0
2016-04-19 01:00:00,Clear,10.0,25.0,64.0,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-19 02:00:00,Clear,10.0,29.0,62.1,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-19 03:00:00,Clear,10.0,32.0,61.0,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-19 04:00:00,Clear,10.0,30.0,63.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-19 05:00:00,Scattered Clouds,10.0,27.0,64.9,6.9,0,0,0,0,0,0,0,0,0,1,0
2016-04-19 06:00:00,Mostly Cloudy,10.0,30.0,64.0,6.9,0,0,0,0,0,1,0,0,0,0,0
2016-04-19 07:00:00,Unknown,10.0,,,6.9,0,0,0,0,0,0,0,0,0,0,1
2016-04-19 08:00:00,Clear,10.0,38.0,66.0,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-19 10:00:00,Partly Cloudy,10.0,37.0,68.0,9.2,0,0,0,0,0,0,0,1,0,0,0
2016-04-19 11:00:00,Scattered Clouds,10.0,33.0,70.0,9.2,0,0,0,0,0,0,0,0,0,1,0
2016-04-19 12:00:00,Clear,10.0,34.0,71.1,8.1,1,0,0,0,0,0,0,0,0,0,0
2016-04-19 13:00:00,Clear,10.0,33.0,70.0,13.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-19 14:00:00,Clear,10.0,31.0,70.0,8.1,1,0,0,0,0,0,0,0,0,0,0
2016-04-19 15:00:00,Clear,10.0,28.0,71.1,8.1,1,0,0,0,0,0,0,0,0,0,0
2016-04-19 16:00:00,Clear,10.0,14.0,70.0,11.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-19 17:00:00,Clear,10.0,15.0,69.1,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-19 18:00:00,Clear,10.0,17.0,66.9,8.1,1,0,0,0,0,0,0,0,0,0,0
2016-04-19 19:00:00,Clear,10.0,20.0,64.9,10.4,1,0,0,0,0,0,0,0,0,0,0
2016-04-19 20:00:00,Clear,10.0,17.0,63.0,10.4,1,0,0,0,0,0,0,0,0,0,0
2016-04-19 21:00:00,Clear,10.0,18.0,61.0,11.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-19 22:00:00,Clear,10.0,26.0,59.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-19 23:00:00,Clear,10.0,29.0,57.0,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-20 00:00:00,Clear,10.0,31.0,55.0,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-20 01:00:00,Clear,10.0,34.0,53.1,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-20 02:00:00,Clear,10.0,31.0,53.1,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-20 03:00:00,Clear,10.0,34.0,52.0,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-20 04:00:00,Clear,10.0,35.0,51.1,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-20 05:00:00,Clear,10.0,36.0,50.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-20 06:00:00,Clear,10.0,38.0,50.0,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-20 07:00:00,Clear,10.0,36.0,50.9,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-20 08:00:00,Clear,10.0,30.0,54.0,10.4,1,0,0,0,0,0,0,0,0,0,0
2016-04-20 09:00:00,Clear,10.0,27.0,57.0,10.4,1,0,0,0,0,0,0,0,0,0,0
2016-04-20 10:00:00,Clear,10.0,21.0,59.0,12.7,1,0,0,0,0,0,0,0,0,0,0
2016-04-20 11:00:00,Clear,10.0,18.0,62.1,12.7,1,0,0,0,0,0,0,0,0,0,0
2016-04-20 12:00:00,Clear,10.0,16.0,64.0,8.1,1,0,0,0,0,0,0,0,0,0,0
2016-04-20 13:00:00,Clear,10.0,13.0,66.0,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-20 14:00:00,Clear,10.0,11.0,66.0,10.4,1,0,0,0,0,0,0,0,0,0,0
2016-04-20 15:00:00,Clear,10.0,10.0,66.9,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-20 16:00:00,Clear,10.0,10.0,68.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-20 17:00:00,Clear,10.0,9.0,66.9,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-20 18:00:00,Clear,10.0,31.0,61.0,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-20 19:00:00,Clear,10.0,29.0,57.0,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-20 20:00:00,Clear,10.0,30.0,55.9,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-20 21:00:00,Clear,10.0,28.0,57.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-20 22:00:00,Clear,10.0,32.0,57.0,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-20 23:00:00,Clear,10.0,35.0,54.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-21 00:00:00,Clear,10.0,31.0,53.1,8.1,1,0,0,0,0,0,0,0,0,0,0
2016-04-21 01:00:00,Clear,10.0,32.0,52.0,8.1,1,0,0,0,0,0,0,0,0,0,0
2016-04-21 02:00:00,Clear,10.0,37.0,52.0,6.9,1,0,0,0,0,0,0,0,0,0,0
2016-04-21 03:00:00,Clear,10.0,46.0,50.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-21 04:00:00,Clear,10.0,50.0,48.9,8.1,1,0,0,0,0,0,0,0,0,0,0
2016-04-21 05:00:00,Clear,10.0,52.0,50.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-21 06:00:00,Clear,10.0,50.0,50.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-21 07:00:00,Clear,10.0,50.0,51.1,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-21 08:00:00,Clear,10.0,47.0,54.0,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-21 09:00:00,Clear,10.0,39.0,57.0,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-21 10:00:00,Clear,10.0,30.0,62.1,15.0,1,0,0,0,0,0,0,0,0,0,0
2016-04-21 11:00:00,Clear,10.0,28.0,64.9,15.0,1,0,0,0,0,0,0,0,0,0,0
2016-04-21 12:00:00,Clear,10.0,22.0,69.1,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-21 13:00:00,Clear,10.0,28.0,68.0,10.4,1,0,0,0,0,0,0,0,0,0,0
2016-04-21 14:00:00,Clear,10.0,29.0,70.0,10.4,1,0,0,0,0,0,0,0,0,0,0
2016-04-21 15:00:00,Clear,10.0,28.0,71.1,10.4,1,0,0,0,0,0,0,0,0,0,0
2016-04-21 16:00:00,Clear,10.0,31.0,71.1,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-21 17:00:00,Clear,10.0,38.0,70.0,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-21 18:00:00,Clear,10.0,44.0,69.1,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-21 19:00:00,Clear,10.0,42.0,70.0,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-21 20:00:00,Clear,10.0,44.0,69.1,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-21 21:00:00,Clear,10.0,45.0,69.1,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-21 22:00:00,Clear,10.0,43.0,68.0,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-21 23:00:00,Clear,10.0,44.0,66.9,4.6,1,0,0,0,0,0,0,0,0,0,0
2016-04-22 00:00:00,Clear,10.0,48.0,66.0,5.8,1,0,0,0,0,0,0,0,0,0,0
2016-04-22 01:00:00,Partly Cloudy,10.0,50.0,66.0,6.9,0,0,0,0,0,0,0,1,0,0,0
2016-04-22 02:00:00,Partly Cloudy,10.0,50.0,66.0,3.5,0,0,0,0,0,0,0,1,0,0,0
2016-04-22 03:00:00,Clear,10.0,54.0,64.9,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-22 04:00:00,Clear,10.0,54.0,64.9,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-22 05:00:00,Clear,10.0,60.0,63.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-22 06:00:00,Clear,10.0,67.0,63.0,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-22 07:00:00,Clear,10.0,68.0,64.9,3.5,1,0,0,0,0,0,0,0,0,0,0
2016-04-22 08:00:00,Clear,9.0,66.0,66.9,4.6,1,0,0,0,0,0,0,0,0,0,0
